Date;Price;Open;High;Low;Vol.;Change %
01/13/2020;11,550;11,600;11,600;11,525;3.01M;0.22%
01/10/2020;11,525;11,550;11,575;11,475;4.67M;0.00%
01/09/2020;11,525;11,550;11,550;11,400;4.49M;-0.22%
01/08/2020;11,550;11,300;11,550;11,300;3.60M;0.43%
01/07/2020;11,500;11,550;11,550;11,200;4.64M;0.00%
01/06/2020;11,500;11,250;11,550;11,175;3.37M;2.22%
01/03/2020;11,250;11,150;11,275;11,050;3.04M;0.90%
01/02/2020;11,150;11,275;11,300;11,100;1.24M;0.00%
12/30/2019;11,150;11,200;11,275;11,150;5.84M;-0.22%
12/27/2019;11,175;11,275;11,275;11,100;6.86M;-0.89%
12/26/2019;11,275;11,325;11,425;11,250;2.93M;-1.10%
12/23/2019;11,400;11,500;11,500;11,325;4.63M;-1.08%
12/20/2019;11,525;11,400;11,525;11,275;12.07M;0.88%
12/19/2019;11,425;11,475;11,475;11,375;3.90M;-0.65%
12/18/2019;11,500;11,450;11,500;11,250;9.35M;0.00%
12/17/2019;11,500;11,325;11,500;11,300;7.06M;1.32%
12/16/2019;11,350;11,350;11,450;11,325;4.96M;-0.87%
12/13/2019;11,450;11,350;11,475;11,350;3.44M;0.66%
12/12/2019;11,375;11,525;11,525;11,350;3.94M;-0.66%
12/11/2019;11,450;11,400;11,525;11,400;2.69M;0.66%
12/10/2019;11,375;11,375;11,550;11,350;3.88M;0.00%
12/09/2019;11,375;11,425;11,425;11,325;2.45M;-0.44%
12/06/2019;11,425;11,300;11,450;11,250;2.08M;1.56%
12/05/2019;11,250;11,250;11,325;11,150;6.38M;1.35%
12/04/2019;11,100;11,400;11,425;11,100;6.45M;-2.63%
12/03/2019;11,400;11,600;11,625;11,375;2.40M;0.00%
12/02/2019;11,400;11,350;11,500;11,350;2.67M;0.66%
11/29/2019;11,325;11,325;11,500;11,300;3.76M;0.00%
11/28/2019;11,325;11,450;11,525;11,325;2.86M;-0.44%
11/27/2019;11,375;11,325;11,550;11,300;2.69M;0.00%
11/26/2019;11,375;11,375;11,425;11,375;13.06M;-0.22%
11/25/2019;11,400;11,375;11,425;11,375;8.11M;-0.22%
11/22/2019;11,425;11,300;11,425;11,300;1.94M;0.22%
11/21/2019;11,400;11,400;11,450;11,400;5.06M;-0.22%
