Date;Price;Open;High;Low;Vol.;Change %
03/29/2023;1,380;1,400;1,400;1,370;867.90K;-0.72%
03/28/2023;1,390;1,400;1,420;1,350;1.64M;-0.36%
03/27/2023;1,395;1,360;1,400;1,350;1.30M;2.95%
03/24/2023;1,355;1,350;1,365;1,350;1.60M;0.37%
03/21/2023;1,350;1,300;1,385;1,300;3.46M;4.25%
03/20/2023;1,295;1,300;1,310;1,280;7.25M;-0.38%
03/17/2023;1,300;1,300;1,305;1,290;1.87M;0.00%
03/16/2023;1,300;1,315;1,325;1,300;1.81M;-1.14%
03/15/2023;1,315;1,305;1,320;1,305;1.87M;0.77%
03/14/2023;1,305;1,320;1,325;1,300;10.90K;0.38%
03/13/2023;1,300;1,320;1,320;1,290;1.90M;-0.76%
03/10/2023;1,310;1,310;1,315;1,305;179.70K;0.00%
03/09/2023;1,310;1,325;1,335;1,300;697.80K;-0.76%
03/08/2023;1,320;1,315;1,335;1,305;121.70K;0.38%
03/07/2023;1,315;1,305;1,335;1,305;174.60K;0.77%
03/06/2023;1,305;1,305;1,320;1,300;306.70K;0.00%
03/03/2023;1,305;1,345;1,345;1,300;1.85M;-2.97%
03/02/2023;1,345;1,315;1,345;1,300;1.24M;1.13%
03/01/2023;1,330;1,310;1,345;1,310;246.30K;1.53%
02/28/2023;1,310;1,330;1,345;1,310;2.22M;-1.50%
02/27/2023;1,330;1,345;1,370;1,285;1.45M;1.53%
02/24/2023;1,310;1,325;1,390;1,295;1.96M;-0.76%
02/23/2023;1,320;1,325;1,345;1,300;1.45M;-0.38%
02/22/2023;1,325;1,340;1,350;1,300;2.34M;-1.12%
02/21/2023;1,340;1,340;1,350;1,335;308.70K;0.37%
02/20/2023;1,335;1,325;1,340;1,315;383.40K;0.75%
02/17/2023;1,325;1,315;1,325;1,300;976.60K;0.76%
02/16/2023;1,315;1,315;1,315;1,295;352.40K;0.00%
02/15/2023;1,315;1,300;1,315;1,295;587.60K;-0.38%
02/14/2023;1,320;1,310;1,325;1,305;520.30K;0.76%
02/13/2023;1,310;1,305;1,310;1,295;204.70K;0.00%
02/10/2023;1,310;1,295;1,310;1,295;113.00K;0.77%
02/09/2023;1,300;1,285;1,300;1,280;135.30K;0.78%
02/08/2023;1,290;1,300;1,305;1,265;386.50K;0.00%
02/07/2023;1,290;1,300;1,305;1,290;565.10K;-0.77%
02/06/2023;1,300;1,300;1,315;1,295;139.10K;0.39%
02/03/2023;1,295;1,280;1,310;1,275;1.34M;1.57%
02/02/2023;1,275;1,270;1,280;1,265;895.90K;1.59%
02/01/2023;1,255;1,230;1,270;1,215;992.50K;2.87%
01/31/2023;1,220;1,260;1,270;1,195;3.68M;-3.94%
