Date;Price;Open;High;Low;Vol.;Change %
02/05/2024;4,850;4,950;4,950;4,840;5.32M;-2.02%
02/02/2024;4,950;4,890;4,990;4,860;6.68M;1.23%
02/01/2024;4,890;4,840;4,930;4,770;5.90M;1.03%
01/31/2024;4,840;4,840;4,930;4,810;4.66M;0.00%
01/30/2024;4,840;4,850;4,900;4,810;3.98M;-0.21%
01/29/2024;4,850;4,800;4,930;4,800;7.12M;1.04%
01/26/2024;4,800;4,840;4,880;4,770;5.70M;-0.83%
01/25/2024;4,840;4,700;4,840;4,690;9.49M;2.98%
01/24/2024;4,700;4,640;4,750;4,540;6.59M;1.73%
01/23/2024;4,620;4,670;4,720;4,610;2.15M;-1.07%
01/22/2024;4,670;4,560;4,750;4,560;7.35M;2.64%
01/19/2024;4,550;4,560;4,670;4,510;4.14M;-0.44%
01/18/2024;4,570;4,640;4,680;4,530;4.25M;-1.30%
01/17/2024;4,630;4,580;4,730;4,560;7.07M;1.09%
01/16/2024;4,580;4,560;4,600;4,500;2.18M;0.66%
01/15/2024;4,550;4,500;4,570;4,430;4.19M;1.11%
01/12/2024;4,500;4,480;4,530;4,410;3.82M;0.90%
01/11/2024;4,460;4,560;4,600;4,280;18.96M;-2.62%
01/10/2024;4,580;4,500;4,650;4,370;7.14M;1.78%
01/09/2024;4,500;4,700;4,830;4,400;14.44M;-4.26%
01/08/2024;4,700;4,850;4,940;4,700;8.68M;-2.89%
01/05/2024;4,840;4,910;4,920;4,830;5.69M;-1.43%
01/04/2024;4,910;4,920;4,950;4,890;2.11M;0.20%
01/03/2024;4,900;5,050;5,100;4,890;5.92M;-2.49%
01/02/2024;5,025;4,910;5,100;4,900;6.85M;2.55%
12/29/2023;4,900;4,820;5,025;4,750;11.70M;1.66%
12/28/2023;4,820;4,840;4,850;4,750;2.88M;0.00%
12/27/2023;4,820;4,850;4,900;4,760;5.86M;0.84%
12/22/2023;4,780;4,670;4,870;4,660;8.83M;2.80%
12/21/2023;4,650;4,780;4,880;4,500;20.83M;-2.72%
12/20/2023;4,780;5,050;5,075;4,780;22.34M;-4.88%
12/19/2023;5,025;4,970;5,100;4,930;16.30M;1.31%
12/18/2023;4,960;5,425;5,500;4,830;46.27M;-8.57%
12/15/2023;5,425;5,400;5,500;5,300;10.84M;0.93%
12/14/2023;5,375;5,100;5,725;5,100;27.75M;5.39%
12/13/2023;5,100;5,300;5,300;4,950;21.68M;0.49%
12/12/2023;5,075;6,050;6,150;4,900;75.20M;-13.62%
12/11/2023;5,875;4,750;5,875;4,700;78.82M;25.00%
12/08/2023;4,700;4,550;4,970;4,520;41.78M;3.30%
12/07/2023;4,550;4,560;4,650;4,410;6.19M;1.11%
12/06/2023;4,500;4,700;4,700;4,440;8.23M;-3.64%
12/05/2023;4,670;4,670;4,730;4,610;4.96M;-0.43%
12/04/2023;4,690;4,600;4,700;4,530;4.22M;1.96%
12/01/2023;4,600;4,710;4,710;4,530;3.38M;-2.13%
11/30/2023;4,700;4,500;4,740;4,500;17.39M;4.44%
11/29/2023;4,500;4,370;4,550;4,320;7.54M;2.97%
11/28/2023;4,370;4,300;4,470;4,240;9.63M;1.63%
11/27/2023;4,300;4,640;4,690;4,300;17.65M;-7.33%
11/24/2023;4,640;4,750;4,930;4,640;19.02M;-0.22%
11/23/2023;4,650;4,650;4,760;4,630;7.73M;0.22%
11/22/2023;4,640;4,660;4,780;4,530;7.64M;-0.22%
11/21/2023;4,650;4,670;4,740;4,610;4.00M;-0.43%
11/20/2023;4,670;4,720;4,800;4,620;6.47M;-0.43%
11/17/2023;4,690;4,500;4,960;4,480;31.32M;4.45%
11/16/2023;4,490;4,550;4,560;4,400;4.59M;-0.88%
11/15/2023;4,530;4,540;4,610;4,460;5.86M;0.22%
11/14/2023;4,520;4,380;4,540;4,340;7.41M;3.43%
11/13/2023;4,370;4,160;4,650;4,160;21.91M;5.30%
11/10/2023;4,150;4,190;4,200;4,100;4.05M;-0.24%
11/09/2023;4,160;4,130;4,250;4,100;2.97M;0.48%
11/08/2023;4,140;4,280;4,280;4,100;3.48M;-3.04%
11/07/2023;4,270;4,290;4,340;4,240;1.79M;-0.47%
11/06/2023;4,290;4,240;4,380;4,180;2.24M;1.42%
11/03/2023;4,230;4,060;4,330;4,060;5.04M;4.19%
11/02/2023;4,060;4,170;4,410;4,000;9.39M;-2.40%
11/01/2023;4,160;4,370;4,420;4,050;7.19M;-4.81%
10/31/2023;4,370;4,350;4,530;4,280;4.84M;0.46%
10/30/2023;4,350;4,450;4,570;4,250;5.30M;-3.33%
10/27/2023;4,500;4,560;4,590;4,390;4.39M;-0.66%
10/26/2023;4,530;4,560;4,800;4,530;10.16M;-0.66%
10/25/2023;4,560;4,530;4,590;4,490;2.62M;0.66%
10/24/2023;4,530;4,580;4,620;4,460;4.16M;-1.09%
10/23/2023;4,580;4,010;4,640;3,880;19.96M;14.21%
10/20/2023;4,010;4,240;4,240;3,970;8.97M;-5.20%
10/19/2023;4,230;4,200;4,290;4,150;3.16M;0.71%
10/18/2023;4,200;4,300;4,310;4,040;10.56M;-2.33%
10/17/2023;4,300;4,190;4,380;4,080;5.82M;2.38%
10/16/2023;4,200;4,650;4,680;4,200;13.68M;-9.68%
10/13/2023;4,650;4,630;4,760;4,620;4.05M;0.00%
10/12/2023;4,650;4,700;4,740;4,580;3.08M;-0.43%
10/11/2023;4,670;4,740;4,790;4,610;5.01M;-1.89%
10/10/2023;4,760;4,480;4,790;4,410;9.17M;6.25%
10/09/2023;4,480;4,760;4,820;4,390;13.93M;-5.88%
10/06/2023;4,760;4,880;4,920;4,730;6.86M;-2.66%
10/05/2023;4,890;4,930;5,025;4,840;4.84M;-0.81%
10/04/2023;4,930;5,075;5,125;4,690;16.06M;-2.86%
10/03/2023;5,075;5,000;5,100;4,900;10.51M;2.73%
10/02/2023;4,940;4,870;5,200;4,800;23.65M;2.28%
09/29/2023;4,830;4,700;4,840;4,600;10.39M;3.43%
09/27/2023;4,670;4,750;4,850;4,550;11.10M;-1.06%
09/26/2023;4,720;4,630;4,940;4,530;29.32M;2.61%
09/25/2023;4,600;4,200;4,630;4,190;19.63M;10.05%
09/22/2023;4,180;4,120;4,200;4,080;8.33M;2.20%
09/21/2023;4,090;4,070;4,210;4,050;16.95M;0.74%
09/20/2023;4,060;4,080;4,440;4,030;37.72M;-0.25%
09/19/2023;4,070;4,070;4,150;4,020;9.71M;0.49%
09/18/2023;4,050;3,990;4,210;3,990;13.63M;0.00%
09/15/2023;4,050;4,170;4,220;3,960;19.67M;-1.94%
